Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
40.24094,0,18.60963,21.26608,-3.638744,14.74726,69.90829,359.923
40.45631,0,4.444879,21.26608,-3.638744,14.03955,65.50957,359.9806
40.67167,0,21.27869,21.26608,-3.638744,13.98022,44.27262,0.0002960645
40.88704,0,24.95197,21.26608,-3.638744,14.1579,19.3676,0.0002621746
41.10241,0.00337391,5.924987,21.26377,-3.641203,13.96892,13.42452,-0.001701078
41.31814,0.3130477,3.211154,21.15682,-3.38232,14.0949,10.19985,0.0006624073
41.53323,0.649514,1.359266,21.24742,-2.739306,14.12555,8.85709,0.0001941268
41.74851,0.7545999,0.5844935,21.3622,-1.993487,14.17031,8.160717,0.0003449622
41.95833,0.7546003,4.45679,21.44957,-1.244148,13.83772,3.703671,-0.003252891
42.17402,0.6859998,1.639126,21.49123,-0.5594313,13.73966,3.734939,-0.0006533702
42.38985,0.7546005,14.61229,21.59913,0.1856842,13.93657,18.3478,-0.004342923
42.60474,0.7545987,5.911115,21.80773,0.9093359,11.47887,20.60544,-0.003421853
42.8198,0.7546006,5.545298,21.67744,1.643639,10.52361,15.12853,359.9915
43.03517,0.6859996,0.9199821,21.57101,2.316354,10.39096,14.1101,-0.001747302
43.25053,0.7545995,0,21.72885,3.053786,10.36737,13.92594,-0.0002634209
43.4659,0.734107,0,21.90516,3.766407,10.36392,13.89887,-3.873156E-05
43.68127,0.4808555,14.36919,21.87367,4.229535,12.41908,28.09386,359.8612
43.89725,0.3881574,13.64778,21.66076,4.542973,14.55904,41.59166,359.9344
44.112,0.5709514,1.907249,21.83436,5.085814,14.24149,41.00261,359.9859
44.32737,0.7546003,0.7443929,21.87386,5.835574,14.02335,40.17984,-0.002345641
44.54274,0.7545996,5.550116,21.80382,6.58681,11.54147,35.15652,359.9297
44.75854,0.7546002,7.301564,21.64804,7.32462,7.614413,28.99209,359.9515
44.97413,0.6859998,3.209055,21.46121,7.984682,8.550277,31.31505,359.9685
45.18884,0.754602,11.84942,21.32545,8.725932,11.64864,42.74533,359.923
45.4042,0.7546009,13.59557,21.37955,9.473279,12.47454,56.29801,359.9754
45.61957,0.4982751,2.782081,21.59384,9.919728,12.50738,59.11489,-0.003749538
45.83493,0.03615858,6.592916,21.62109,9.943463,13.17952,65.67783,359.9877
46.0507,0.3277985,29.78206,21.92181,9.860726,14.39017,95.40479,359.9058
46.26567,0.7511793,11.72944,22.38684,9.276857,15.43564,107.09,359.9678
46.48214,0.7546005,2.232915,22.72545,8.60302,15.37897,109.3712,-0.004523918
46.6968,0.6859996,0.174647,22.84204,7.932708,15.37279,109.6954,-0.0007867259
46.91177,0.7546008,3.640137,22.63097,7.210638,15.6746,113.2891,-0.003308466
47.12713,0.754599,7.536157,22.41654,6.490759,16.25089,120.8117,359.9919
47.3425,0.7545996,2.810545,22.47721,5.741832,16.34281,123.6461,-0.001597942
47.55801,0.7545996,0.196562,22.52071,4.992444,16.3598,124.1275,-0.0002482542
47.77324,0.6859996,0,22.26753,4.358988,16.3623,124.1959,-4.271095E-05
47.9886,0.7546009,0,22.14642,3.622108,16.36273,124.2083,-5.783787E-06
48.20397,0.7545999,0,22.2675,2.877647,16.36286,124.2101,-1.334721E-06
48.41949,0.7545993,1.246715,22.41163,2.136951,16.50192,122.9257,0.0007315056
48.6347,0.6859998,5.698124,22.50148,1.458168,16.76253,117.2239,0.003512256
48.85007,0.5547805,10.89817,22.43579,0.9090092,16.34112,106.3238,359.992
49.06543,0.08414735,2.47136,22.41345,0.8278812,16.24202,103.8821,-0.0017065
49.2808,0.2694226,1.483564,22.35114,0.5657753,16.03699,102.3519,-0.0007470981
49.49617,0.5373709,0.862652,22.16226,0.06880479,15.6803,101.4441,-0.0008548513
49.71153,0.2507719,0,21.95821,-0.07382981,15.60209,101.2505,-0.0001480348
49.9269,0.05795754,0,21.95732,-0.1273259,15.59061,101.222,-2.304606E-05
50.14227,0.4704405,0,22.37295,-0.318244,15.58892,101.2178,-3.545518E-06
50.35799,0.2866303,0,22.65342,-0.3772865,15.58868,101.2172,0
50.57306,0.1699453,0,22.8201,-0.4104231,15.58864,101.2171,0
50.78884,0.6417162,0.03956468,23.44956,-0.5352746,15.58863,101.217,8.863782E-07
51.00373,0.6727713,0,24.10948,-0.6661457,15.58863,101.2169,0
51.2191,0.1377558,0,24.23,-0.7087858,15.58862,101.2167,0
51.41968,0.04879647,0.174647,24.22297,-0.7565056,15.58863,101.2166,-8.863782E-07
51.63478,0.4119096,0.05595291,23.83121,-0.8126543,15.49415,101.2585,8.593926E-05
51.85015,0.7508947,0.03956468,23.09324,-0.6742763,15.301,101.3444,3.894658E-05
52.06552,0.754599,0,22.35918,-0.5035265,15.27263,101.357,6.195209E-06
52.2812,0.7287079,0,21.75066,-0.1083719,15.26846,101.3588,1.770025E-06
